share_type,share_name,include_new,producer_account,object_type,namespace,object_name,table_rows,last_vacuum_date,is_last_vacuum_recluster,num_insert_operation,total_inserted_rows,last_insert_date,num_delete_operation,total_deleted_rows,last_delete_date,is_mv_stale,is_mv_incremental_refresh,is_mv_auto_refresh
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,image_cut_daily_v2,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,image_cuts_user_cohorts,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,machine_vendor_performance,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,material_usage_cut,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,image_cuts_user_cohorts,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,dim,project,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,power_user_view_base,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,cutting_metrics_by_user_machine_mat_type_mat_size,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,mature_content_engagement,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,project_cuts_user_cohorts,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,image_search_metric_daily,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,projects_cut_per_engaged_user,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,project_search_metric_daily,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,engagement_depth_wmq,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,project_cuts_user_cohorts_original_v1,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,cutting_metrics_by_user_machine_tool_name_layer_output,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,image_cut_daily,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,summary_cut_event_daily_30_day,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,engagement_depth_material,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,project_user_daily_metrics_view,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,pillar5_domo_canvas_to_cut_user_conversion,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,projects_and_tickets_combined,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,power_user_view_agg,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,project_search_top_keyword_metric_daily,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,engagement_depth,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,user_subscription_engagement_by_month,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,fact,cut_session_master,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,material_usage_cut,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,netstock_snop_forecast_actuals,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,pillar3_kpi_content_cut,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,active_users_split_counts_daily_on_cohort_subs_clientsource_usertenure,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,cutting_metrics_by_user_machine_layer_output,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,excess_and_obsolescence,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,onboarding_kpi_detail,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,power_user_view_agg,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,pillar3_kpi_content_cut,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,image_search_top_keyword_metric_daily,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,engagement_daily_summary_v2,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,engagement_depth_material_with_country,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,fact,engagement_cohorts_v2,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,pillar5_domo_canvas_to_cut_user_conversion,,,,,,,,,,,,
