workload_exec_hour,service_class_category,service_class,queue_name,concurrency_scaling_status,dbname,query_type,total_query_count,completed_query_count,user_aborted_count,wlm_evicted_count,total_est_peak_mem_gb,total_disk_spill_count,total_compile_count,total_disk_spill_gb,total_query_alert_count,total_called_proc_count,avg_query_execution_time_secs,max_query_execution_time_secs,total_query_execution_time_secs,avg_compile_time_secs,max_compile_time_secs,total_compile_time_secs,avg_query_queue_time_secs,max_query_queue_time_secs,total_query_queue_time_secs,avg_actual_execution_time_secs,total_actual_execution_time_secs,total_query_cpu_time_secs,total_cs_usage_limit_count,total_scan_row_count,total_return_row_count,total_nl_join_row_count
2025-02-27 19:00:00,,,,main,dw,INSERT,2,2,0,0,0.0000,1,0,0.0000,2,0,2149.087390,4178.733260,4298.174781,0.001000,0.001000,0.002000,0.000000,0.000000,0.000000,2149.086390,4298.172781,0.000000,0,0,0,0
2025-02-27 19:00:00,,,,main,dw,SELECT,386,383,3,0,0.0000,2,15,0.0000,231,0,3.738904,313.196226,1443.217144,0.148945,6.052000,57.493000,0.000000,0.000000,0.000000,3.589958,1385.724144,0.000000,0,0,0,0
2025-02-27 19:00:00,,,,main,dw,UNLOAD,133,131,2,0,0.0000,2,7,0.0000,22,0,19.838305,1876.205167,2638.494612,0.134654,12.123000,17.909000,0.000000,0.000000,0.000000,19.703651,2620.585612,0.000000,0,0,0,0
2025-02-27 19:00:00,,,,main,dw,UPDATE,6,6,0,0,0.0000,0,0,0.0000,0,0,0.345989,0.922908,2.075936,0.000333,0.001000,0.002000,0.000000,0.000000,0.000000,0.345656,2.073936,0.000000,0,0,0,0
2025-02-27 19:00:00,,,,main,personalization,COPY,1,0,1,0,0.0000,1,0,0.0000,0,0,6981.220703,6981.220703,6981.220703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6981.220703,6981.220703,0.000000,0,0,0,0
2025-02-27 19:00:00,,,,main,personalization,CTAS,1,1,0,0,0.0000,0,0,0.0000,1,0,13.496875,13.496875,13.496875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.496875,13.496875,0.000000,0,0,0,0
2025-02-27 19:00:00,,,,main,personalization,INSERT,1,1,0,0,0.0000,0,0,0.0000,1,0,50.826328,50.826328,50.826328,0.001000,0.001000,0.001000,0.000000,0.000000,0.000000,50.825328,50.825328,0.000000,0,0,0,0
2025-02-27 19:00:00,,,,main,personalization,SELECT,19,18,1,0,0.0000,2,9,0.0000,15,0,24.021470,259.382660,456.407944,1.956736,11.919000,37.178000,0.000000,0.000000,0.000000,22.064733,419.229944,0.000000,0,0,0,0
2025-02-27 20:00:00,,,result_cache,main,dw,SELECT,855,855,0,0,0.0000,0,0,0.0000,0,0,0.001106,0.005661,0.945971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001106,0.945971,0.000000,0,0,0,0
2025-02-27 20:00:00,,,result_cache,main,dw,UNLOAD,1,1,0,0,0.0000,0,0,0.0000,0,0,0.000999,0.000999,0.000999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000999,0.000999,0.000000,0,0,0,0
2025-02-27 20:00:00,,,result_cache,main,personalization,SELECT,192,192,0,0,0.0000,0,0,0.0000,0,0,0.000050,0.000446,0.009618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000050,0.009618,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,burst,data_lake,DELETE,1,1,0,0,0.0000,0,0,0.0000,1,0,31.946607,31.946607,31.946607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.946607,31.946607,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,burst,data_lake,INSERT,12,12,0,0,0.0000,0,0,0.0000,0,0,23.684750,67.963249,284.217010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.684750,284.217010,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,burst,data_lake,UPDATE,34,34,0,0,0.0000,0,0,0.0000,0,0,51.932182,123.448092,1765.694190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.932182,1765.694190,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,burst,dw,SELECT,30,26,4,0,0.0000,0,0,0.0000,0,0,52.497024,299.153093,1574.910733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.497024,1574.910733,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,burst,personalization,SELECT,4,4,0,0,0.0000,0,0,0.0000,0,0,10.506464,10.947515,42.025857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.506464,42.025857,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,ANALYZE,1037,1037,0,0,0.0000,0,1,0.0000,0,0,1.531814,104.312869,1588.491540,0.004284,4.128000,4.443000,0.000000,0.000000,0.000000,1.527529,1584.048540,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,CTAS,4,4,0,0,0.0000,0,0,0.0000,4,4,3.200533,6.440204,12.802132,0.001000,0.001000,0.004000,0.000000,0.000000,0.000000,3.199533,12.798132,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,DELETE,56,56,0,0,0.0000,0,246,0.0000,25,0,45.906722,365.831465,2570.776448,5.525410,24.995000,309.423000,0.000000,0.000000,0.000000,40.381311,2261.353448,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,INSERT,1027,1026,1,0,0.0000,0,14,0.0000,34,0,1.729350,69.055302,1776.042545,0.286373,36.938000,294.106000,0.000000,0.000000,0.000000,1.442976,1481.936545,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,OTHER,149,149,0,0,0.0000,0,0,0.0000,0,0,0.016783,1.099031,2.500791,0.000852,0.122000,0.127000,0.000000,0.000000,0.000000,0.015931,2.373791,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,SELECT,553,553,0,0,0.0000,0,7,0.0000,1,0,0.805746,68.822910,445.577575,0.039312,12.937000,21.740000,0.000000,0.000000,0.000000,0.766433,423.837575,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,SYSTEM,1,1,0,0,0.0000,0,0,0.0000,0,0,0.080828,0.080828,0.080828,0.001000,0.001000,0.001000,0.000000,0.000000,0.000000,0.079828,0.079828,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,UPDATE,1380,1379,1,0,0.0000,0,20,0.0000,179,0,2.926684,169.624073,4038.824348,0.201797,36.374000,278.481000,0.000000,0.000000,0.000000,2.724886,3760.343348,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,data_lake,VACUUM,191,191,0,0,0.0000,0,38,0.0000,1,0,0.950648,9.919532,181.573855,0.441581,8.529000,84.342000,0.000000,0.000000,0.000000,0.509067,97.231855,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,dw,CTAS,8,8,0,0,0.0000,0,0,0.0000,8,0,181.334290,727.947598,1450.674323,0.000375,0.001000,0.003000,0.000000,0.000000,0.000000,181.333915,1450.671323,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,dw,DELETE,1,1,0,0,0.0000,0,0,0.0000,1,0,2.381056,2.381056,2.381056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.381056,2.381056,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,dw,INSERT,1,1,0,0,0.0000,0,0,0.0000,1,0,42.198568,42.198568,42.198568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.198568,42.198568,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,dw,SELECT,568,560,8,0,0.0000,2,52,0.0000,307,0,3.461409,444.166242,1966.080605,0.312690,34.995000,177.608000,0.000000,0.000000,0.000000,3.148719,1788.472605,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,dw,UNLOAD,6,6,0,0,0.0000,2,0,0.0000,3,0,676.804339,2322.449187,4060.826038,0.000666,0.002000,0.004000,0.000000,0.000000,0.000000,676.803673,4060.822038,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,dw,UPDATE,9,9,0,0,0.0000,0,0,0.0000,0,0,4.129288,22.157078,37.163599,0.000333,0.001000,0.003000,0.000000,0.000000,0.000000,4.128955,37.160599,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,personalization,COPY,6,6,0,0,0.0000,0,0,0.0000,0,0,12.969128,74.792077,77.814773,0.000166,0.001000,0.001000,0.000000,0.000000,0.000000,12.968962,77.813773,0.000000,0,0,0,0
2025-02-27 20:00:00,,,,main,personalization,SELECT,34,33,1,0,0.0000,2,14,0.0000,13,0,7.607015,58.505077,258.638521,1.615058,6.122000,54.912000,0.000000,0.000000,0.000000,5.991956,203.726521,0.000000,0,0,0,0
2025-02-27 21:00:00,Auto WLM,107,Default queue,main,personalization,COPY,1,1,0,0,0.5029,1,0,260.9189,0,0,15977.249255,15977.249255,15977.249255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15977.249255,15977.249255,106227.000000,0,8265728,0,0
2025-02-27 21:00:00,,,result_cache,main,data_lake,SELECT,1301,1301,0,0,0.0000,0,0,0.0000,0,0,0.001111,0.003779,1.446242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001111,1.446242,0.000000,0,0,0,0
2025-02-27 21:00:00,,,result_cache,main,dw,SELECT,857,857,0,0,0.0000,0,0,0.0000,0,0,0.001160,0.033124,0.994175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001160,0.994175,0.000000,0,0,0,0
2025-02-27 21:00:00,,,result_cache,main,dw,UNLOAD,1,1,0,0,0.0000,0,0,0.0000,0,0,0.001103,0.001103,0.001103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001103,0.001103,0.000000,0,0,0,0
2025-02-27 21:00:00,,,result_cache,main,personalization,SELECT,191,191,0,0,0.0000,0,0,0.0000,0,0,0.000045,0.000121,0.008648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000045,0.008648,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,ANALYZE,1119,1119,0,0,0.0000,0,0,0.0000,0,0,0.474301,13.799113,530.743509,0.000528,0.002000,0.591000,0.000000,0.000000,0.000000,0.473773,530.152509,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,CTAS,4,4,0,0,0.0000,0,0,0.0000,4,4,2.286425,3.742859,9.145700,0.001000,0.001000,0.004000,0.000000,0.000000,0.000000,2.285425,9.141700,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,DELETE,49,49,0,0,0.0000,0,340,0.0000,13,0,61.079998,364.630861,2992.919903,8.362591,26.586000,409.767000,0.000000,0.000000,0.000000,52.717406,2583.152903,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,INSERT,1974,1974,0,0,0.0000,0,7,0.0000,16,0,0.689093,13.625571,1360.270919,0.018308,5.886000,36.141000,0.000000,0.000000,0.000000,0.670785,1324.129919,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,OTHER,76,76,0,0,0.0000,0,0,0.0000,0,0,0.009978,0.435206,0.758394,0.000052,0.001000,0.004000,0.000000,0.000000,0.000000,0.009926,0.754394,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,SELECT,554,554,0,0,0.0000,0,10,0.0000,0,0,0.248758,31.250017,137.812123,0.016081,4.816000,8.909000,0.000000,0.000000,0.000000,0.232677,128.903123,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,SYSTEM,1,1,0,0,0.0000,0,0,0.0000,0,0,1.275695,1.275695,1.275695,0.002000,0.002000,0.002000,0.000000,0.000000,0.000000,1.273695,1.273695,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,UPDATE,2525,2524,1,0,0.0000,0,16,0.0000,657,0,0.894755,68.718782,2259.258435,0.079493,37.566000,200.721000,0.000000,0.000000,0.000000,0.815262,2058.537435,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,data_lake,VACUUM,133,133,0,0,0.0000,0,26,0.0000,0,0,1.155736,10.745100,153.712982,0.767992,8.835000,102.143000,0.000000,0.000000,0.000000,0.387744,51.569982,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,dw,CTAS,8,5,3,0,0.0000,1,8,0.0000,8,0,52.166210,374.340722,417.329686,8.821875,35.347000,70.575000,0.000000,0.000000,0.000000,43.344335,346.754686,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,dw,CURSOR,2,2,0,0,0.0000,0,0,0.0000,0,0,31.046650,62.046379,62.093301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.046650,62.093301,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,dw,SELECT,704,699,5,0,0.0000,0,194,0.0000,381,0,2.149542,166.412939,1513.278037,0.801127,17.737000,563.994000,0.000000,0.000000,0.000000,1.348414,949.284037,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,dw,SYSTEM,1,1,0,0,0.0000,0,0,0.0000,0,0,0.006930,0.006930,0.006930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006930,0.006930,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,dw,UNLOAD,1,1,0,0,0.0000,0,0,0.0000,0,0,0.038063,0.038063,0.038063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038063,0.038063,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,dw,UPDATE,10,10,0,0,0.0000,0,0,0.0000,0,0,0.861172,6.341195,8.611729,0.000500,0.001000,0.005000,0.000000,0.000000,0.000000,0.860672,8.606729,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,personalization,COPY,7,7,0,0,0.0000,0,0,0.0000,0,0,0.459234,0.823431,3.214644,0.000428,0.001000,0.003000,0.000000,0.000000,0.000000,0.458806,3.211644,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,personalization,SELECT,38,38,0,0,0.0000,3,17,0.0000,16,0,24.726453,223.309402,939.605234,2.981552,11.289000,113.299000,0.000000,0.000000,0.000000,21.744900,826.306234,0.000000,0,0,0,0
2025-02-27 21:00:00,,,,main,personalization,SYSTEM,1,1,0,0,0.0000,0,0,0.0000,0,0,0.384170,0.384170,0.384170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.384170,0.384170,0.000000,0,0,0,0
2025-02-27 22:00:00,,,result_cache,main,data_lake,SELECT,1313,1313,0,0,0.0000,0,0,0.0000,0,0,0.001022,0.001730,1.342425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001022,1.342425,0.000000,0,0,0,0
2025-02-27 22:00:00,,,result_cache,main,dw,SELECT,860,860,0,0,0.0000,0,0,0.0000,0,0,0.001520,0.112760,1.308020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001520,1.308020,0.000000,0,0,0,0
2025-02-27 22:00:00,,,result_cache,main,dw,UNLOAD,2,2,0,0,0.0000,0,0,0.0000,0,0,0.000969,0.001001,0.001939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000969,0.001939,0.000000,0,0,0,0
2025-02-27 22:00:00,,,result_cache,main,personalization,SELECT,187,187,0,0,0.0000,0,0,0.0000,0,0,0.000037,0.000084,0.007048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,0.007048,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,data_lake,ANALYZE,1174,1174,0,0,0.0000,0,0,0.0000,0,0,0.369670,2.157312,433.992593,0.000505,0.002000,0.594000,0.000000,0.000000,0.000000,0.369164,433.398593,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,data_lake,CTAS,4,4,0,0,0.0000,0,0,0.0000,4,4,0.970113,1.533899,3.880455,0.001000,0.001000,0.004000,0.000000,0.000000,0.000000,0.969113,3.876455,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,data_lake,DELETE,38,38,0,0,0.0000,0,109,0.0000,7,0,23.019646,276.628300,874.746549,3.751263,25.397000,142.548000,0.000000,0.000000,0.000000,19.268382,732.198549,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,data_lake,INSERT,2190,2190,0,0,0.0000,0,2,0.0000,17,0,0.689873,5.356724,1510.822118,0.005378,5.028000,11.779000,0.000000,0.000000,0.000000,0.684494,1499.043118,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,data_lake,OTHER,115,115,0,0,0.0000,0,0,0.0000,0,0,0.009397,0.550120,1.080714,0.000017,0.001000,0.002000,0.000000,0.000000,0.000000,0.009380,1.078714,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,data_lake,SELECT,578,578,0,0,0.0000,0,4,0.0000,4,0,0.270194,30.842351,156.172470,0.047039,13.382000,27.189000,0.000000,0.000000,0.000000,0.223154,128.983470,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,data_lake,UPDATE,2579,2579,0,0,0.0000,0,6,0.0000,582,0,0.726641,36.921515,1874.007360,0.020449,35.874000,52.738000,0.000000,0.000000,0.000000,0.706192,1821.269360,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,data_lake,VACUUM,304,304,0,0,0.0000,0,131,0.0000,3,0,4.466805,296.013729,1357.908964,1.518976,35.600000,461.769000,0.000000,0.000000,0.000000,2.947828,896.139964,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,dw,INSERT,1,1,0,0,0.0000,0,0,0.0000,1,0,0.138182,0.138182,0.138182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138182,0.138182,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,dw,SELECT,471,463,8,0,0.0000,2,26,0.0000,270,0,1.760122,159.917530,829.017911,0.152643,6.557000,71.895000,0.000000,0.000000,0.000000,1.607479,757.122911,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,dw,UPDATE,9,9,0,0,0.0000,0,0,0.0000,1,0,0.182856,0.735404,1.645705,0.000222,0.001000,0.002000,0.000000,0.000000,0.000000,0.182633,1.643705,0.000000,0,0,0,0
2025-02-27 22:00:00,,,,main,personalization,SELECT,18,18,0,0,0.0000,0,0,0.0000,0,0,0.519911,2.047170,9.358406,0.000055,0.001000,0.001000,0.000000,0.000000,0.000000,0.519855,9.357406,0.000000,0,0,0,0
2025-02-27 23:00:00,Auto WLM,101,wlm_ETL_Application,main,dw,CTAS,1,1,0,0,0.2529,1,0,4382.1191,1,1,14952.816461,14952.816461,14952.816461,0.001000,0.001000,0.001000,0.000000,0.000000,0.000000,14952.815461,14952.815461,97506.000000,0,4900606024,0,4900606024
2025-02-27 23:00:00,Auto WLM,101,wlm_ETL_Application,main,dw,UNLOAD,1,1,0,0,6.5303,1,4,125.2705,1,0,2116.649005,2116.649005,2116.649005,29.034000,29.034000,29.034000,0.000000,0.000000,0.000000,2087.615005,2087.615005,9361.000000,0,1791664622,0,10390962400
2025-02-27 23:00:00,Auto WLM,101,wlm_ETL_Application,main,personalization,COPY,1,1,0,0,0.5029,1,0,359.9307,0,0,16164.269948,16164.269948,16164.269948,0.001000,0.001000,0.001000,0.000000,0.000000,0.000000,16164.268948,16164.268948,110314.000000,0,8237056,0,0
2025-02-27 23:00:00,Auto WLM,103,wlm_DBA,main,data_lake,INSERT,1,1,0,0,0.0039,0,0,0.0000,0,0,0.408345,0.408345,0.408345,0.001000,0.001000,0.001000,0.000000,0.000000,0.000000,0.407345,0.407345,0.000000,0,0,0,0
2025-02-27 23:00:00,,,result_cache,main,data_lake,SELECT,1305,1305,0,0,0.0000,0,0,0.0000,0,0,0.001198,0.002445,1.564034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001198,1.564034,0.000000,0,0,0,0
2025-02-27 23:00:00,,,result_cache,main,dw,SELECT,846,846,0,0,0.0000,0,0,0.0000,0,0,0.001059,0.002245,0.895983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001059,0.895983,0.000000,0,0,0,0
2025-02-27 23:00:00,,,result_cache,main,dw,UNLOAD,2,2,0,0,0.0000,0,0,0.0000,0,0,0.000999,0.001009,0.001999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000999,0.001999,0.000000,0,0,0,0
2025-02-27 23:00:00,,,result_cache,main,personalization,SELECT,188,188,0,0,0.0000,0,0,0.0000,0,0,0.000054,0.000230,0.010200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000054,0.010200,0.000000,0,0,0,0
2025-02-27 23:00:00,,,,main,data_lake,ANALYZE,1063,1063,0,0,0.0000,0,0,0.0000,0,0,0.415585,4.333081,441.767482,0.000552,0.009000,0.587000,0.000000,0.000000,0.000000,0.415033,441.180482,0.000000,0,0,0,0
2025-02-27 23:00:00,,,,main,data_lake,CTAS,4,4,0,0,0.0000,0,0,0.0000,4,4,1.191721,1.832951,4.766885,0.001000,0.001000,0.004000,0.000000,0.000000,0.000000,1.190721,4.762885,0.000000,0,0,0,0
2025-02-27 23:00:00,,,,main,data_lake,DELETE,26,26,0,0,0.0000,0,129,0.0000,1,0,47.177662,865.071986,1226.619234,3.639423,25.326000,94.625000,0.000000,0.000000,0.000000,43.538239,1131.994234,0.000000,0,0,0,0
2025-02-27 23:00:00,,,,main,data_lake,INSERT,1922,1922,0,0,0.0000,0,4,0.0000,56,4,0.909238,40.190604,1747.557244,0.027556,39.470000,52.964000,0.000000,0.000000,0.000000,0.881682,1694.593244,0.000000,0,0,0,0
