share_type,share_name,include_new,producer_account,object_type,namespace,object_name,table_rows,last_vacuum_date,is_last_vacuum_recluster,num_insert_operation,total_inserted_rows,last_insert_date,num_delete_operation,total_deleted_rows,last_delete_date,is_mv_stale,is_mv_incremental_refresh,is_mv_auto_refresh
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_ratio_metrics_q4_search_holdout_jhiwih3roq3q6nv5fwjgj_5__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_canvas_iq_landing_panel,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_ratio_metrics_my_stuff_on_home_2bc0berqar7rmgtu0qywq,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_projects_search_hybrid_semantic,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,funnel_events_dynamic_fonts_preview,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,first_exposures_projects_search_hybrid_semantic_explore_7x5kvcd57uvdxisrwejxfr,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,percentile_values_q4_search_holdout_jhiwih3roq3q6nv5fwjgj_5__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_values_content_panel_image_search,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_metrics_af_home_mobile_redesign_6bd7vvhj8mopyyfkbnmotl,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,funnel_events_af_cricanvas_58nqbjmcrpcvusfsikcc9_25__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,days_since_exposure_range_cri_canvas_7j20mm3hzucn4nm47uelih_25__00_4,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_my_stuff_on_home_1wjdpfzhifegj79zlnba5j,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,first_exposures_my_stuff_on_home_explore_2bc0berqar7rmgtu0qywq,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_metrics_canvas_iq_content_panels_3glni2iladmiyjxajqqlrv_50__00_3,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,funnel_events_imagesearch_searchlite_rescorebyreferenceimages,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_cumulative_single_cta_button_on_pdp_18ynfkvt0nzogcixsryk2l_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_guide_layer_templates_1aypa8vx9mso0egwtgk0k4_25__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_covariate_metrics_machinelearning_ai_chat_bot,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_ratio_metrics_font_panel,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_my_stuff_on_home_5yv6ftsbrt7wolrbg1eszk,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,exposures_summary_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_7_guide_layer_templates_1aypa8vx9mso0egwtgk0k4_25__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_7_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_dimensions_search_image_complexity_filter_5ylym6br0xa6zw34v8gsqz,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_covariate_metrics_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_projects_search_hybrid_semantic_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_cumulative_dynamic_fonts_preview,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_search_destination_page_search_4kf5slpukhejogm36qevpf_all,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_my_stuff_on_home_2bc0berqar7rmgtu0qywq_all,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_7_ia_home_mobile_redesign_1b0fncnealtopx7buh0bcx,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_ia_single_cta_pdp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_metrics_android_country_code_exp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_pre_exposure_ia_single_cta_pdp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,metric_source_ripeness_recommendations_projects_for_you,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_dimensions_ia_home_mobile_redesign_1b0fncnealtopx7buh0bcx_hcpm2lch010d6aczb7ilp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_metrics_search_destination_page_search_4sxmagw7gi09zlmaoe3frk,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_covariate_metrics_my_stuff_on_home,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_cumulative_ia_home_mobile_redesign_1b0fncnealtopx7buh0bcx,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_daily_projects_search_hybrid_semantic,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_search_destination_page_search_53jc8ydqmftztrk1aba52x_all,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_ia_home_mobile_redesign_1b0fncnealtopx7buh0bcx,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_days_since_exposure_dynamic_fonts_preview,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_values_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,exposures_summary_machinelearning_ai_chat_bot,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_metrics_search_universal_tabbed_search_on_desktop,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_metrics_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_q4_search_holdout_jhiwih3roq3q6nv5fwjgj_5__00_1_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_ratio_metrics_android_country_code_exp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_7_featured_font_list,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_cumulative_machinelearning_ai_chat_bot,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_cumulative_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_7_search_destination_page_search,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,crossover_filter_tmp_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,first_exposures_featured_font_list,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_canvas_iq_content_panels_3glni8wvpnyfnxjj8m9j63_5__00_3,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_imagesearch_searchlite_rescorebyreferenceimages,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_canvas_iq_landing_panel_6jtssaznick3kf8xxmoube,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_cumulative_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_image_background_removal_model_7,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_cumulative_imagesearch_searchlite_rescorebyreferenceimages,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_search_more_prominent_search_bar,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_7_imagesearch_searchlite_rescorebyreferenceimages,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_covariate_metrics_af_cricanvas_58nqbjmcrpcvusfsikcc9_10__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_daily_af_cricanvas_58nqbjmcrpcvusfsikcc9_25__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,percentile_values_af_improved_project_detail_photos_6hpqi0mfocvlzclblzhvtp_20__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_dimensions_projects_search_hybrid_semantic_4loonew1vee8f2y05ftvhf,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_dimensions_projects_search_hybrid_semantic_1yvy30x44plbbqmqpgea0n,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_my_stuff_on_home_5yv6ftsbrt7wolrbg1eszk_all,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_days_since_exposure_canvas_iq_content_panels_3glni2iladmiyjxajqqlrv_50__00_3,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_covariate_metrics_canvas_iq_landing_panel,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_canvas_iq_content_panels_3glni2iladmiyjxajqqlrv_50__00_3_non_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,crossover_filter_tmp_search_image_complexity_filter,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_metrics_search_more_prominent_search_bar,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_my_stuff_on_home_2bc0berqar7rmgtu0qywq,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5_7,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_cumulative_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,funnel_events_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_guide_layer_templates_1aypa8vx9mso0egwtgk0k4_25__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_ratio_metrics_machinelearning_ai_chat_bot_5ecqtpfzblsy9wtv6sy1ba,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_af_home_mobile_redesign_6bd7vvhj8mopyyfkbnmotl_7,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_projects_search_hybrid_semantic_7,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_metrics_dh_oob_test_cut_v3_7gmtfuio2qt4qtvqygn5ok_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_single_cta_on_pdp_2doth7tyewjdeog1u52jpg_7,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_covariate_metrics_q4_search_holdout_jhiwih3roq3q6nv5fwjgj_5__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_7_dynamic_fonts_preview,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_my_stuff_on_home_7vlnjamqa5xlsxal4dsote_all,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,days_since_exposure_range_ia_single_cta_pdp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_my_stuff_on_home_5zenuhscmxi1sbtik87xr2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_af_home_mobile_redesign_6bd7vvhj8mopyyfkbnmotl,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_days_since_exposure_af_home_mobile_redesign_6bd7vvhj8mopyyfkbnmotl,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_ratio_metrics_my_stuff_on_home_7vlnjamqa5xlsxal4dsote,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_days_since_exposure_ia_single_cta_pdp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_daily_single_cta_button_on_pdp_18ynfkvt0nzogcixsryk2l_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_7_android_country_code_exp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_dimensions_my_stuff_on_home_2bc0berqar7rmgtu0qywq,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,exposures_summary_cri_canvas_7j20mm3hzucn4nm47uelih_25__00_4,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_projects_search_hybrid_semantic_7rod6kknxycfmjyzjkajjf,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_dimensions_featured_font_list,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_metrics_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_daily_search_more_prominent_search_bar,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_projects_search_hybrid_semantic,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_android_country_code_exp_7,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_values_image_background_removal_model,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_cumulative_search_more_prominent_search_bar,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_canvas_iq_landing_panel_non_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_ratio_metrics_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_metrics_q4_2024_global_holdout_3hycy0o8vgq5y4p0ss4tio_1__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_days_since_exposure_mobile_load_style_selection_ab,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_canvas_iq_landing_panel_6jtssaznick3kf8xxmoube_all,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_covariate_metrics_q4_search_holdout_jhiwih3roq3q6nv5fwjgj_5__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_canvas_iq_landing_panel_6jtssaznick3kf8xxmoube,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_dimensions_content_panel_recommendations_2jaw80dygd4ywrgjmzqfwn,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_daily_af_home_mobile_redesign_6bd7vvhj8mopyyfkbnmotl,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,exposures_summary_canvas_iq_landing_panel,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_af_cricanvas_58nqbjmcrpcvusfsikcc9_10__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,metric_source_ripeness_ia_single_cta_pdp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,first_exposures_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_af_cricanvas_58nqbjmcrpcvusfsikcc9_10__00_1_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_metrics_q4_2024_global_holdout_3hycy0o8vgq5y4p0ss4tio_1__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,metric_source_ripeness_mobile_load_style_selection_ab,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2_7,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_days_since_exposure_ia_home_mobile_redesign_1b0fncnealtopx7buh0bcx,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_values_machinelearning_ai_chat_bot,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_metrics_machinelearning_ai_chat_bot,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_ratio_metrics_my_stuff_on_home,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_dimensions_canvas_iq_landing_panel_6jtssaznick3kf8xxmoube,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_dimensions_af_improved_project_detail_photos_6hpqi0mfocvlzclblzhvtp_20__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_cri_canvas_7j20mm3hzucn4nm47uelih_25__00_4,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_results_cumulative_projects_search_hybrid_semantic_7rod6kknxycfmjyzjkajjf,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_ia_single_cta_pdp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_covariate_metrics_machinelearning_ai_chat_bot,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_pre_exposure_android_country_code_exp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_metrics_ia_single_cta_pdp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_af_cricanvas_58nqbjmcrpcvusfsikcc9_10__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_metrics_af_cricanvas_58nqbjmcrpcvusfsikcc9_25__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_covariate_metrics_mobile_load_style_selection_ab,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_values_canvas_iq_landing_panel,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,days_since_exposure_range_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,crossover_filter_tmp_2bc0berqar7rmgtu0qywq,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_search_image_complexity_filter_non_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_7_search_more_prominent_search_bar,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_covariate_metrics_imagesearch_searchlite_rescorebyreferenceimages,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,analysis_dates_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_covariate_metrics_android_country_code_exp,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_daily_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,first_exposures_single_cta_button_on_pdp_18ynfkvt0nzogcixsryk2l_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_search_destination_page_search_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,distinct_values_single_cta_button_on_pdp_18ynfkvt0nzogcixsryk2l_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_covariate_metrics_search_destination_page_search,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_af_cricanvas_58nqbjmcrpcvusfsikcc9_10__00_1_non_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_cumulative_canvas_iq_landing_panel,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,metric_source_ripeness_project_search_boost_cricut_12feb,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_machinelearning_ai_chat_bot_7,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,funnel_events_project_search_boost_cricut_12feb,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,first_exposures_recommendations_projects_for_you,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,days_since_exposure_range_my_stuff_on_home,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_day_metrics_dh_oob_test_cut_v3_7gmtfuio2qt4qtvqygn5ok_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_days_since_exposure_dh_oob_test_cut_v3_7gmtfuio2qt4qtvqygn5ok_50__00_1,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,results_cumulative_search_destination_page_search_1nifl3f2hb24rfjx8dhzpk,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,ratio_aggregations_my_stuff_on_home_5zenuhscmxi1sbtik87xr2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,unit_covariate_metrics_guide_layer_templates_1aypa8vx9mso0egwtgk0k4_25__00_2,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,windowed_metrics_featured_font_list_non_incremental,,,,,,,,,,,,
OUTBOUND,cricut_np_prd_statsig,,851725644085,table,statsig_meta,pulse_dimensions_search_destination_page_search_4kf5slpukhejogm36qevpf,,,,,,,,,,,,
